class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,flat,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
e,flat,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,c,l
e,convex,y,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
p,flat,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,knobbed,y,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,flat,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
e,bell,s,w,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g
p,convex,y,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,flat,y,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,flat,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,knobbed,y,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
e,convex,f,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g
e,bell,s,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,flat,y,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
e,flat,y,n,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
p,knobbed,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
p,knobbed,s,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
p,flat,y,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
p,flat,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,convex,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,knobbed,y,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
p,convex,s,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,knobbed,y,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
p,flat,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
e,convex,f,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
p,knobbed,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
p,flat,s,n,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,knobbed,s,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,knobbed,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
e,knobbed,f,w,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
p,knobbed,s,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
p,knobbed,y,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,knobbed,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,convex,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,convex,y,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,flat,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,knobbed,y,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
e,bell,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d
p,flat,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,knobbed,y,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
e,convex,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d
p,flat,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,knobbed,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
p,flat,y,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,convex,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
e,knobbed,f,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
p,flat,y,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
p,convex,s,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
p,convex,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,flat,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
p,knobbed,s,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,convex,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
e,bell,s,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,p
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,convex,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
p,convex,y,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,flat,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
e,bell,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,c,l
e,knobbed,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
p,knobbed,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
p,knobbed,y,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,flat,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
e,knobbed,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,o,c,l
p,flat,y,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,knobbed,y,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
e,knobbed,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
e,convex,s,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
e,knobbed,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,o,v,l
p,knobbed,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,knobbed,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,knobbed,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
e,convex,s,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g
e,knobbed,s,w,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
e,knobbed,s,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,convex,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
e,knobbed,s,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
e,convex,f,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g
p,knobbed,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
e,bell,s,w,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,flat,s,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,flat,y,n,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
e,knobbed,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g
e,convex,s,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g
p,flat,y,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,convex,s,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
e,convex,f,w,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
e,knobbed,f,w,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
p,flat,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
e,flat,s,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
p,convex,s,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
e,knobbed,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,b,c,l
e,convex,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,n,c,l
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,convex,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,convex,s,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
p,convex,s,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
e,knobbed,f,w,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,n,g
e,knobbed,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,c,l
p,knobbed,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
e,convex,f,g,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g
e,convex,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,o,v,l
e,convex,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,b,v,l
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
e,knobbed,f,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,n,g
e,convex,f,g,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g
e,flat,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,n,v,l
p,knobbed,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,knobbed,y,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,flat,y,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
p,flat,y,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
e,knobbed,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g
p,flat,y,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,flat,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
e,knobbed,s,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g
e,bell,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,y,c,l
p,knobbed,y,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,convex,s,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
e,bell,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,o,v,l
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
p,flat,s,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,convex,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
p,convex,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,convex,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,knobbed,y,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
e,convex,s,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
p,flat,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,convex,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,knobbed,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
e,knobbed,s,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
p,knobbed,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,flat,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,knobbed,s,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
p,knobbed,y,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
p,flat,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
e,flat,s,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
p,flat,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
p,knobbed,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,convex,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,flat,y,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,convex,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
e,flat,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,c,l
p,flat,s,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,convex,y,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
p,convex,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,convex,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,convex,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
e,bell,f,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,s,g
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
e,knobbed,f,g,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,n,g
e,flat,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,v,l
p,flat,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,flat,s,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,knobbed,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
p,knobbed,y,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
p,knobbed,y,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
e,convex,f,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
p,knobbed,y,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,convex,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
e,bell,s,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,convex,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
p,flat,y,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,flat,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,knobbed,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
p,knobbed,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
e,bell,f,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g
p,knobbed,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,flat,y,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,knobbed,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
p,knobbed,y,n,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,convex,s,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
e,convex,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p
p,flat,s,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,knobbed,y,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
e,knobbed,f,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,n,g
p,convex,s,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,knobbed,y,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,convex,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
e,knobbed,s,w,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g
p,flat,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,flat,y,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
e,flat,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,y,v,l
p,flat,y,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,knobbed,y,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,knobbed,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,knobbed,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
e,bell,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,b,v,l
e,knobbed,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,s,g
e,convex,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,n,v,l
e,convex,f,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
p,knobbed,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
p,flat,y,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,knobbed,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
e,bell,s,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,n,g
p,flat,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
e,bell,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g
p,convex,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
p,convex,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
p,flat,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,flat,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
p,convex,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
p,flat,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,flat,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,flat,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,convex,s,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
e,knobbed,s,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,s,g
p,convex,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,knobbed,s,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,knobbed,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,convex,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
e,bell,s,g,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g
p,convex,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
p,flat,s,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,knobbed,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
e,bell,s,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
p,convex,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,flat,y,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,flat,s,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
p,flat,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
e,bell,f,g,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g
p,flat,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,knobbed,s,n,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
e,knobbed,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g
p,knobbed,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,convex,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
e,bell,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,y,c,l
p,knobbed,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
p,flat,y,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
e,convex,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,b,c,l
p,knobbed,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
p,knobbed,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
p,knobbed,s,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,knobbed,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
e,flat,y,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
e,flat,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,c,l
e,bell,s,w,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
p,knobbed,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
e,bell,s,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g
p,knobbed,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,knobbed,y,n,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
e,convex,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,y,c,l
p,convex,s,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
p,convex,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,flat,s,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,flat,y,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
p,convex,y,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
e,knobbed,y,n,f,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,w,y,d
p,flat,s,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,knobbed,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
p,flat,y,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
p,flat,s,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
e,knobbed,f,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g
p,knobbed,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
e,bell,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
p,knobbed,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
e,convex,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
e,knobbed,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,y,c,l
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,knobbed,y,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
e,knobbed,f,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
p,convex,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,knobbed,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
e,convex,f,w,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,n,g
p,knobbed,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,knobbed,s,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
